trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
241,False,"{'a': 0.75, 'e': 0.2987875242397482}",25,3,-0.8121637732030269,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
242,False,"{'a': 0.75, 'e': 0.29729358661854943}",25,0,-60.5687755209289,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 2}",0
243,False,"{'a': 0.75, 'e': 0.29580711868545667}",30,0,-6.659042271166531,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",0
244,False,"{'a': 0.75, 'e': 0.2943280830920294}",30,3,6.493253624104193,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 0}",1
245,False,"{'a': 0.75, 'e': 0.29285644267656924}",30,18,-33.183062132288846,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
246,False,"{'a': 0.75, 'e': 0.2913921604631864}",30,0,-45.85149429480803,"{0: 25, 1: 2, 2: 1, 3: 1, 4: 1}",0
247,False,"{'a': 0.75, 'e': 0.28993519966087045}",20,0,-17.81209734804162,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
248,False,"{'a': 0.75, 'e': 0.2884855236625661}",25,15,-5.967521585502995,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
249,False,"{'a': 0.75, 'e': 0.28704309604425327}",30,3,-35.86608981844289,"{0: 23, 1: 0, 2: 3, 3: 0, 4: 1}",1
250,False,"{'a': 0.75, 'e': 0.285607880564032}",30,2,-77.01454011210973,"{0: 23, 1: 0, 2: 3, 3: 0, 4: 2}",1
251,False,"{'a': 0.75, 'e': 0.28417984116121187}",20,11,16.544630982721394,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.75, 'e': 0.2827589419554058}",20,0,23.936647931197566,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
253,False,"{'a': 0.75, 'e': 0.28134514724562876}",20,0,-41.58461077869967,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
254,False,"{'a': 0.75, 'e': 0.2799384215094006}",25,14,12.039770169186475,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.75, 'e': 0.27853872940185365}",25,17,10.196721728545556,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.75, 'e': 0.27714603575484437}",25,4,-21.651349362123028,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 1}",1
257,False,"{'a': 0.75, 'e': 0.2757603055760701}",20,8,-12.417867839616106,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
258,False,"{'a': 0.75, 'e': 0.2743815040481898}",20,7,21.728248513652396,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.75, 'e': 0.2730095965279488}",20,14,-9.178935893459082,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
260,False,"{'a': 0.75, 'e': 0.27164454854530906}",20,3,-26.483626688505936,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
261,False,"{'a': 0.75, 'e': 0.2702863258025825}",20,0,-6.799460412456063,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
262,False,"{'a': 0.75, 'e': 0.2689348941735696}",30,0,-66.98358571239353,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
263,False,"{'a': 0.75, 'e': 0.26759021970270175}",20,8,22.501506818982186,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.75, 'e': 0.2662522686041882}",20,10,19.13043062237346,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.75, 'e': 0.2649210072611673}",20,10,-9.18185101379006,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
266,False,"{'a': 0.75, 'e': 0.26359640222486147}",20,10,8.479592991201848,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.75, 'e': 0.26227842021373715}",25,16,-28.24072003259816,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
268,False,"{'a': 0.75, 'e': 0.2609670281126685}",20,4,-47.2417131997025,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 1}",1
269,False,"{'a': 0.75, 'e': 0.25966219297210513}",20,1,-4.8182459375079,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
270,False,"{'a': 0.75, 'e': 0.2583638820072446}",25,7,26.8464167127785,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.75, 'e': 0.2570720625972084}",25,0,-5.338332193025289,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
272,False,"{'a': 0.75, 'e': 0.25578670228422234}",25,13,8.137111168357446,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
273,False,"{'a': 0.75, 'e': 0.25450776877280124}",20,10,2.9971158315900857,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
274,False,"{'a': 0.75, 'e': 0.2532352299289372}",25,10,-0.08569039486910368,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
275,False,"{'a': 0.75, 'e': 0.2519690537792925}",25,0,-104.22324435520704,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
276,False,"{'a': 0.75, 'e': 0.2507092085103961}",30,0,25.66572642853711,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
277,False,"{'a': 0.75, 'e': 0.2494556624678441}",35,12,-43.84043820680584,"{0: 20, 1: 0, 2: 0, 3: 2, 4: 1}",1
278,False,"{'a': 0.75, 'e': 0.24820838415550486}",20,0,-6.470537914387948,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
279,False,"{'a': 0.75, 'e': 0.24696734223472733}",25,7,4.042468299551426,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
280,False,"{'a': 0.75, 'e': 0.2457325055235537}",25,8,32.42949531962473,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.75, 'e': 0.24450384299593592}",25,20,10.220995385993236,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.75, 'e': 0.24328132378095624}",25,2,-33.39201836858641,"{0: 19, 1: 2, 2: 1, 3: 0, 4: 1}",1
283,False,"{'a': 0.75, 'e': 0.24206491716205145}",25,10,-19.30897033720569,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
284,False,"{'a': 0.75, 'e': 0.2408545925762412}",25,0,20.401217249227145,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
285,False,"{'a': 0.75, 'e': 0.23965031961336}",25,0,-3.7501588877470384,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
286,False,"{'a': 0.75, 'e': 0.2384520680152932}",30,0,-24.940091335878986,"{0: 25, 1: 4, 2: 0, 3: 0, 4: 1}",0
287,False,"{'a': 0.75, 'e': 0.23725980767521673}",20,8,-16.421763168427027,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
288,False,"{'a': 0.75, 'e': 0.23607350863684065}",20,5,32.63527822341956,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.75, 'e': 0.23489314109365644}",25,0,-12.452837033957564,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
290,False,"{'a': 0.75, 'e': 0.23371867538818816}",25,0,-20.21619176642765,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
291,False,"{'a': 0.75, 'e': 0.23255008201124722}",20,0,-0.611203093006232,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
292,False,"{'a': 0.75, 'e': 0.231387331601191}",30,11,-105.23026342675499,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 3}",1
293,False,"{'a': 0.75, 'e': 0.23023039494318503}",20,6,18.784270027770482,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.75, 'e': 0.2290792429684691}",20,0,15.550592309146758,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
295,False,"{'a': 0.75, 'e': 0.22793384675362674}",20,14,7.11479253416141,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.75, 'e': 0.22679417751985861}",20,6,-14.521032270114711,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 0}",1
297,False,"{'a': 0.75, 'e': 0.22566020663225933}",30,12,12.344236392877589,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
298,False,"{'a': 0.75, 'e': 0.22453190559909803}",20,0,-2.2564728791766244,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
299,False,"{'a': 0.75, 'e': 0.22340924607110255}",20,10,8.115167754733339,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
300,False,"{'a': 0.75, 'e': 0.22229219984074702}",25,16,-26.70024142949517,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
301,False,"{'a': 0.75, 'e': 0.2211807388415433}",30,0,-47.82075376785718,"{0: 25, 1: 2, 2: 0, 3: 2, 4: 1}",0
302,False,"{'a': 0.75, 'e': 0.22007483514733558}",20,0,32.94841083074669,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
303,False,"{'a': 0.75, 'e': 0.2189744609715989}",20,13,12.046179870242764,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.75, 'e': 0.2178795886667409}",30,22,-28.709900461484434,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
305,False,"{'a': 0.75, 'e': 0.2167901907234072}",25,13,16.713983359401286,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.75, 'e': 0.21570623976979014}",20,14,11.064684557134434,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.75, 'e': 0.21462770857094118}",30,0,30.87614495841127,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
308,False,"{'a': 0.75, 'e': 0.21355457002808648}",30,18,22.442309344457684,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.75, 'e': 0.21248679717794605}",20,9,19.621141583245915,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.75, 'e': 0.21142436319205632}",25,2,13.008788874791094,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
311,False,"{'a': 0.75, 'e': 0.21036724137609603}",30,0,19.96431317592161,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
312,False,"{'a': 0.75, 'e': 0.20931540516921554}",25,3,15.802706749920462,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
313,False,"{'a': 0.75, 'e': 0.20826882814336947}",30,5,17.363316103146136,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",1
314,False,"{'a': 0.75, 'e': 0.20722748400265262}",20,0,29.92823034001803,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.75, 'e': 0.20619134658263935}",25,11,18.524509611893297,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.75, 'e': 0.20516038984972615}",25,17,16.07788697139795,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.75, 'e': 0.2041345879004775}",25,17,3.7140225500853616,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
318,False,"{'a': 0.75, 'e': 0.2031139149609751}",25,0,-12.912361103832438,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",1
319,False,"{'a': 0.75, 'e': 0.20209834538617025}",30,16,13.25515796128237,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.75, 'e': 0.2010878536592394}",20,0,-62.929529812207754,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
321,False,"{'a': 0.75, 'e': 0.2000824143909432}",20,0,25.83313907558034,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
322,False,"{'a': 0.75, 'e': 0.19908200231898848}",25,16,6.1225626682084915,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.75, 'e': 0.19808659230739353}",25,3,0.8568371486329087,"{0: 18, 1: 3, 2: 1, 3: 0, 4: 0}",1
324,False,"{'a': 0.75, 'e': 0.19709615934585656}",25,0,-69.02445623405706,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
325,False,"{'a': 0.75, 'e': 0.19611067854912728}",25,8,-24.863335811776942,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
326,False,"{'a': 0.75, 'e': 0.19513012515638165}",30,17,19.38249933709603,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.75, 'e': 0.19415447453059972}",30,2,1.9253315274179787,"{0: 24, 1: 2, 2: 2, 3: 0, 4: 0}",1
328,False,"{'a': 0.75, 'e': 0.19318370215794672}",25,10,9.671654030206687,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
329,False,"{'a': 0.75, 'e': 0.192217783647157}",30,0,38.44010745730011,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
330,False,"{'a': 0.75, 'e': 0.1912566947289212}",20,10,18.673594398794208,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.75, 'e': 0.1903004112552766}",25,12,19.645451338079887,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.75, 'e': 0.18934890919900021}",30,16,29.994365184922998,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.75, 'e': 0.18840216465300522}",20,15,8.995092269839917,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.75, 'e': 0.18746015382974018}",30,0,-11.0020557294506,"{0: 24, 1: 2, 2: 4, 3: 0, 4: 0}",0
335,False,"{'a': 0.75, 'e': 0.1865228530605915}",25,15,5.325988862443911,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
336,False,"{'a': 0.75, 'e': 0.18559023879528855}",30,20,-35.064623906303524,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
337,False,"{'a': 0.75, 'e': 0.1846622876013121}",20,0,-68.05313093615486,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",1
338,False,"{'a': 0.75, 'e': 0.18373897616330553}",25,15,19.297860039889436,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.75, 'e': 0.182820281282489}",20,14,14.878955658362749,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.75, 'e': 0.18190617987607657}",25,2,11.965502301257958,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
341,False,"{'a': 0.75, 'e': 0.18099664897669618}",20,3,1.4346607201625647,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
342,False,"{'a': 0.75, 'e': 0.1800916657318127}",20,0,-36.710894535364886,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
343,False,"{'a': 0.75, 'e': 0.17919120740315364}",30,14,2.0142652205651377,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
344,False,"{'a': 0.75, 'e': 0.17829525136613786}",35,25,18.93723586645387,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.75, 'e': 0.17740377510930716}",20,0,10.327170771457764,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
346,False,"{'a': 0.75, 'e': 0.17651675623376062}",20,15,9.080996712175091,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.75, 'e': 0.1756341724525918}",30,16,-28.238785485839752,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
348,False,"{'a': 0.75, 'e': 0.17475600159032884}",20,8,22.405746052500433,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.75, 'e': 0.17388222158237718}",25,17,14.30659971043757,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.75, 'e': 0.1730128104744653}",20,16,7.966878821057362,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.75, 'e': 0.17214774642209296}",20,12,5.025717349948728,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
352,False,"{'a': 0.75, 'e': 0.1712870076899825}",20,3,19.49924423059158,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
353,False,"{'a': 0.75, 'e': 0.17043057265153258}",20,0,19.673554428438727,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
354,False,"{'a': 0.75, 'e': 0.16957841978827493}",20,3,14.791269257860167,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
355,False,"{'a': 0.75, 'e': 0.16873052768933355}",20,13,-28.620895213683816,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
356,False,"{'a': 0.75, 'e': 0.1678868750508869}",20,0,30.480645217747956,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
357,False,"{'a': 0.75, 'e': 0.16704744067563246}",35,24,18.72560546070559,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.75, 'e': 0.1662122034722543}",25,15,17.13679869702639,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.75, 'e': 0.16538114245489302}",25,3,30.55301909321594,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.75, 'e': 0.16455423674261854}",20,12,15.817277956071933,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.75, 'e': 0.16373146555890544}",25,12,21.53335426990992,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.75, 'e': 0.16291280823111093}",20,15,1.2205353868877935,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.75, 'e': 0.16209824418995536}",20,0,34.59999166440704,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
364,False,"{'a': 0.75, 'e': 0.16128775296900558}",30,13,29.662839148777742,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.75, 'e': 0.16048131420416054}",30,13,-12.418252563036688,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
366,False,"{'a': 0.75, 'e': 0.15967890763313974}",30,14,-56.94003402462758,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
367,False,"{'a': 0.75, 'e': 0.15888051309497406}",30,4,6.316340933535577,"{0: 23, 1: 0, 2: 3, 3: 0, 4: 0}",1
368,False,"{'a': 0.75, 'e': 0.1580861105294992}",25,3,26.26238104664898,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
369,False,"{'a': 0.75, 'e': 0.1572956799768517}",30,9,-14.211047468825024,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 0}",1
370,False,"{'a': 0.75, 'e': 0.15650920157696743}",30,23,3.05403171726198,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
371,False,"{'a': 0.75, 'e': 0.1557266555690826}",20,0,17.0567958561972,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
372,False,"{'a': 0.75, 'e': 0.1549480222912372}",20,0,15.416208876405227,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
373,False,"{'a': 0.75, 'e': 0.15417328217978102}",20,2,-33.634566883321895,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
374,False,"{'a': 0.75, 'e': 0.1534024157688821}",30,1,30.482693365135994,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
375,False,"{'a': 0.75, 'e': 0.1526354036900377}",20,0,17.39912941139252,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
376,False,"{'a': 0.75, 'e': 0.1518722266715875}",20,16,7.734637330394797,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.75, 'e': 0.15111286553822956}",20,13,15.38067429096899,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.75, 'e': 0.15035730121053842}",20,13,-5.5167794980438964,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
379,False,"{'a': 0.75, 'e': 0.14960551470448571}",20,16,8.259751936917027,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.75, 'e': 0.14885748713096328}",30,0,0.9437643405744202,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
381,False,"{'a': 0.75, 'e': 0.14811319969530845}",35,13,25.305060677417064,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
382,False,"{'a': 0.75, 'e': 0.1473726336968319}",25,9,-0.6202052385399197,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
383,False,"{'a': 0.75, 'e': 0.14663577052834775}",25,19,11.000712094480535,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.75, 'e': 0.14590259167570602}",25,11,19.977585031377956,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.75, 'e': 0.1451730787173275}",20,0,10.82612701494649,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
386,False,"{'a': 0.75, 'e': 0.14444721332374086}",20,10,5.878803576526743,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
387,False,"{'a': 0.75, 'e': 0.14372497725712216}",30,11,31.894664083406262,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.75, 'e': 0.14300635237083656}",20,7,-10.925022254766336,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
389,False,"{'a': 0.75, 'e': 0.14229132060898236}",25,18,12.795586845133021,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.75, 'e': 0.14157986400593744}",20,0,-37.21255778000624,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
391,False,"{'a': 0.75, 'e': 0.14087196468590776}",20,16,8.627705206689551,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.75, 'e': 0.14016760486247823}",20,10,7.6157724778520945,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
393,False,"{'a': 0.75, 'e': 0.13946676683816583}",20,0,0.2798082777855959,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
394,False,"{'a': 0.75, 'e': 0.138769433003975}",20,9,-21.20937514040172,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
395,False,"{'a': 0.75, 'e': 0.13807558583895513}",30,0,-23.76501255206554,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
396,False,"{'a': 0.75, 'e': 0.13738520790976036}",20,9,23.52773357794927,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.75, 'e': 0.13669828187021155}",25,15,16.048727720621436,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.75, 'e': 0.13601479046086049}",20,8,23.071235895560662,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.75, 'e': 0.1353347165085562}",30,12,6.193155200080966,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
400,False,"{'a': 0.75, 'e': 0.1346580429260134}",25,12,21.510963430210126,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.75, 'e': 0.13398475271138335}",20,16,6.323702016755263,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.75, 'e': 0.13331482894782642}",20,14,10.917401148141026,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.75, 'e': 0.13264825480308728}",20,15,8.021751124571493,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.75, 'e': 0.13198501352907185}",30,15,29.23347631958688,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.75, 'e': 0.1313250884614265}",20,11,15.02681270918944,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.75, 'e': 0.13066846301911936}",20,10,22.14393471003298,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.75, 'e': 0.13001512070402377}",20,5,26.150219863402757,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.75, 'e': 0.12936504510050365}",30,14,29.111984844665965,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.75, 'e': 0.12871821987500112}",25,0,-18.953556744723613,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
410,False,"{'a': 0.75, 'e': 0.12807462877562611}",20,14,9.457277502890172,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.75, 'e': 0.12743425563174798}",35,17,18.165239188365256,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
412,False,"{'a': 0.75, 'e': 0.12679708435358925}",25,19,9.288056224589983,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.75, 'e': 0.1261630989318213}",30,18,-22.48663731346605,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
414,False,"{'a': 0.75, 'e': 0.1255322834371622}",20,13,13.8166012415619,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.75, 'e': 0.12490462201997637}",20,0,1.594667847723821,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
416,False,"{'a': 0.75, 'e': 0.1242800989098765}",25,14,22.82229524636636,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.75, 'e': 0.12365869841532712}",25,2,35.24999400629339,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.75, 'e': 0.12304040492325048}",25,11,16.478134069900932,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.75, 'e': 0.12242520289863423}",20,11,2.981438418459899,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
420,False,"{'a': 0.75, 'e': 0.12181307688414106}",30,12,32.50588785011348,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.75, 'e': 0.12120401149972035}",30,7,21.184363698962713,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
422,False,"{'a': 0.75, 'e': 0.12059799144222175}",25,11,13.349689583546716,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
423,False,"{'a': 0.75, 'e': 0.11999500148501063}",20,10,6.705973285293162,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
424,False,"{'a': 0.75, 'e': 0.11939502647758558}",25,7,-9.7838368215568,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
425,False,"{'a': 0.75, 'e': 0.11879805134519765}",25,17,19.142950107694794,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
